uf,tipo_area,sexo,idade,cor,pessoas_dom,freq_esc,nivel_instrucao,ocup_forca,trab_procurou,motivo_ntrab,serv_pub,ocup_cond,ocup_desc,ocup_cod,ocup_grupo,ocup_pos,ocup_pos2,ativ_cod,ativ_grupo,prev,ocup_horas,rendimento,rendimento_total
35,4,masculino,9,1,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
26,4,masculino,58,4,2,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
27,4,masculino,18,4,5,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,
24,2,masculino,58,1,4,2.0,fundamental_inc,1.0,,,,1.0,comerciante_loja,5221.0,5.0,4.0,8.0,48030.0,4.0,2.0,5.0,1000.0,1000.0
42,4,masculino,54,1,2,2.0,fundamental_inc,1.0,,,,1.0,lustrador,7132.0,7.0,4.0,8.0,45020.0,4.0,1.0,4.0,2000.0,2000.0
42,4,feminino,35,4,4,2.0,fundamental_inc,1.0,,,,1.0,provador_produtos,7543.0,7.0,1.0,1.0,13001.0,2.0,1.0,3.0,1250.0,1250.0
33,2,feminino,68,4,3,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
35,4,feminino,60,1,3,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
27,4,feminino,44,4,1,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
35,1,feminino,64,1,4,2.0,fundamental,2.0,2.0,5.0,,,,,,,,,,,,,
25,4,feminino,15,1,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
17,4,masculino,3,4,3,,,,,,,,,,,,,,,,,,
31,4,feminino,37,1,4,2.0,superior,1.0,,,,1.0,farmaceutico,2262.0,2.0,1.0,1.0,86002.0,9.0,1.0,3.0,3500.0,3500.0
17,4,masculino,50,4,3,2.0,medio_inc,2.0,2.0,6.0,,,,,,,,,,,,,
23,4,feminino,46,4,8,2.0,fundamental,2.0,2.0,3.0,,,,,,,,,,,,,
31,4,feminino,68,1,2,2.0,superior,2.0,2.0,4.0,,,,,,,,,,,,,
23,4,masculino,74,4,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
29,4,feminino,36,4,5,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
21,1,masculino,6,4,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,
26,4,masculino,32,1,5,2.0,fundamental_inc,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,5.0,9.0,1109.0,1.0,2.0,2.0,150.0,150.0
12,4,feminino,36,4,6,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
16,2,feminino,13,4,8,1.0,fundamental_inc,,,,,,,,,,,,,,,,
29,4,feminino,70,4,2,2.0,sem_instrucao,2.0,2.0,5.0,,,,,,,,,,,,,
33,2,feminino,37,2,3,2.0,superior,1.0,,,,1.0,superv_secret,3341.0,3.0,1.0,1.0,61000.0,7.0,1.0,3.0,1800.0,1800.0
33,4,masculino,50,1,3,2.0,fundamental_inc,1.0,,,,1.0,port_zelador,5153.0,5.0,1.0,1.0,81011.0,7.0,1.0,3.0,1000.0,1000.0
43,4,masculino,60,1,2,2.0,fundamental_inc,1.0,,,,1.0,mensageiros_carreg_bagagem_encomenda,9621.0,9.0,1.0,1.0,48076.0,4.0,1.0,5.0,830.0,830.0
29,2,feminino,1,4,3,,,,,,,,,,,,,,,,,,
41,4,feminino,42,1,3,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
31,4,feminino,27,4,5,2.0,superior,1.0,,,1.0,1.0,farmaceutico,2262.0,2.0,3.0,7.0,86002.0,9.0,1.0,3.0,3000.0,3000.0
24,4,feminino,71,4,2,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
28,4,masculino,49,1,3,2.0,sem_instrucao,2.0,2.0,6.0,,,,,,,,,,,,,
15,4,feminino,30,4,4,2.0,fundamental_inc,1.0,,,,1.0,artesao_tecido_couro,7318.0,7.0,5.0,9.0,13002.0,2.0,2.0,2.0,50.0,50.0
27,4,masculino,17,4,4,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
42,4,feminino,91,1,4,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
33,1,feminino,21,4,1,1.0,superior_inc,2.0,2.0,2.0,,,,,,,,,,,,,
21,4,masculino,32,4,4,2.0,fundamental_inc,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,1.0,1.0,1107.0,1.0,1.0,3.0,937.0,937.0
25,4,feminino,20,4,4,2.0,fundamental,1.0,,,,1.0,vend_domiciliar,5243.0,5.0,5.0,9.0,48042.0,4.0,2.0,1.0,100.0,50.0
52,4,feminino,25,4,3,2.0,superior,2.0,2.0,3.0,,,,,,,,,,,,,
31,4,feminino,13,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
33,2,feminino,40,4,4,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
41,2,masculino,57,1,4,2.0,fundamental_inc,1.0,,,1.0,1.0,trab_limp_interior_edif_esc_hotel,9112.0,9.0,3.0,7.0,84013.0,8.0,1.0,3.0,937.0,937.0
28,4,masculino,16,1,2,1.0,fundamental,1.0,1.0,,,2.0,,,,,,,,,,,
15,1,masculino,3,4,5,,,,,,,,,,,,,,,,,,
33,2,masculino,23,1,7,2.0,fundamental_inc,1.0,,,,1.0,padeiro_confeit,7512.0,7.0,1.0,1.0,48030.0,4.0,1.0,4.0,1200.0,1200.0
25,1,feminino,52,2,3,2.0,sem_instrucao,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,97000.0,11.0,1.0,2.0,1000.0,1000.0
27,4,feminino,62,4,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
35,4,feminino,53,1,4,1.0,medio_inc,2.0,2.0,1.0,,,,,,,,,,,,,
28,4,masculino,29,4,7,2.0,medio,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,6.0,10.0,1102.0,1.0,2.0,2.0,,
23,4,masculino,47,4,2,2.0,sem_instrucao,2.0,2.0,6.0,,,,,,,,,,,,,
31,4,masculino,12,2,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
26,4,feminino,37,4,8,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
31,4,feminino,74,1,2,2.0,medio,2.0,2.0,4.0,,,,,,,,,,,,,
23,1,masculino,17,2,4,1.0,medio_inc,1.0,1.0,,,2.0,,,,,,,,,,,
52,4,masculino,51,2,5,2.0,superior_inc,2.0,2.0,5.0,,,,,,,,,,,,,
33,4,masculino,68,1,7,2.0,sem_instrucao,1.0,,,,1.0,agricultor_horta_viv_jardim,6112.0,6.0,5.0,9.0,1110.0,1.0,2.0,3.0,800.0,800.0
32,4,masculino,25,1,4,2.0,superior,1.0,1.0,,,2.0,,,,,,,,,,,
35,4,feminino,15,1,2,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,
13,4,masculino,20,4,3,1.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
26,4,masculino,18,4,4,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
33,2,feminino,10,1,2,1.0,fundamental_inc,,,,,,,,,,,,,,,,
13,2,masculino,23,1,6,2.0,fundamental_inc,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,1108.0,1.0,2.0,3.0,1400.0,1400.0
25,4,masculino,4,4,5,,,,,,,,,,,,,,,,,,
26,4,masculino,46,1,4,2.0,fundamental_inc,1.0,,,,1.0,op_inst_vidraria_ceram,8181.0,8.0,1.0,1.0,23091.0,2.0,1.0,2.0,937.0,937.0
13,4,masculino,36,4,3,2.0,superior,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,48030.0,4.0,2.0,4.0,3000.0,3000.0
33,1,feminino,67,4,2,2.0,fundamental,2.0,2.0,4.0,,,,,,,,,,,,,
22,3,feminino,39,1,8,2.0,fundamental,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,97000.0,11.0,2.0,2.0,450.0,450.0
41,4,masculino,29,4,4,2.0,fundamental_inc,1.0,,,,1.0,pintor_empap,7131.0,7.0,4.0,8.0,43000.0,3.0,2.0,5.0,2500.0,3000.0
25,4,feminino,11,4,9,1.0,fundamental_inc,,,,,,,,,,,,,,,,
29,4,masculino,22,4,2,2.0,medio,2.0,2.0,3.0,,,,,,,,,,,,,
41,4,feminino,0,1,5,,,,,,,,,,,,,,,,,,
12,1,feminino,15,4,2,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
31,4,feminino,11,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
33,1,feminino,35,1,3,1.0,superior_inc,1.0,,,,1.0,tec_assist_farmaceutico,3213.0,3.0,1.0,2.0,21000.0,2.0,1.0,3.0,2200.0,2200.0
23,4,masculino,9,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
33,1,masculino,34,1,2,2.0,superior,1.0,,,,1.0,med_especialista,2212.0,2.0,5.0,9.0,86002.0,9.0,1.0,3.0,7000.0,10000.0
52,4,feminino,14,1,5,1.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
15,1,feminino,40,4,5,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
35,4,masculino,52,1,5,2.0,fundamental_inc,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,18000.0,2.0,2.0,4.0,2000.0,1800.0
23,1,feminino,36,4,4,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
41,4,masculino,45,4,3,2.0,fundamental_inc,1.0,,,,1.0,cond_caminhão_pesado,8332.0,8.0,5.0,9.0,49040.0,5.0,1.0,5.0,4000.0,3000.0
23,1,masculino,0,1,3,,,,,,,,,,,,,,,,,,
11,4,feminino,19,4,2,2.0,medio,1.0,,,,1.0,cuid_crianca,5311.0,5.0,2.0,4.0,97000.0,11.0,2.0,2.0,500.0,500.0
51,4,masculino,65,4,2,2.0,fundamental_inc,1.0,,,,1.0,mecanico,7231.0,7.0,5.0,9.0,45020.0,4.0,2.0,3.0,800.0,800.0
21,4,masculino,7,4,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,
41,4,feminino,55,1,3,2.0,fundamental,1.0,,,,1.0,cuid_pessoais_domic,5322.0,5.0,2.0,3.0,97000.0,11.0,1.0,3.0,940.0,940.0
35,1,masculino,49,4,2,2.0,fundamental,1.0,,,,1.0,cond_caminhão_pesado,8332.0,8.0,5.0,9.0,49040.0,5.0,1.0,3.0,3000.0,3000.0
29,4,feminino,43,4,2,2.0,superior,1.0,,,1.0,1.0,dirig_serv_educ,1345.0,1.0,3.0,7.0,85013.0,9.0,1.0,3.0,3500.0,3500.0
33,2,masculino,37,2,3,2.0,superior,1.0,,,1.0,1.0,contador,2411.0,2.0,3.0,7.0,85014.0,9.0,1.0,3.0,1500.0,1500.0
21,4,masculino,16,4,4,1.0,fundamental,2.0,1.0,6.0,,,,,,,,,,,,,
15,4,feminino,43,4,4,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
52,4,feminino,59,4,3,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
29,1,feminino,15,4,2,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
29,4,feminino,55,4,4,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
31,3,masculino,3,2,3,,,,,,,,,,,,,,,,,,
15,4,feminino,8,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
31,4,feminino,12,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
35,2,masculino,13,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
11,4,masculino,60,4,6,2.0,fundamental_inc,1.0,,,,1.0,cond_carro_taxi_caminhonete,8322.0,8.0,5.0,9.0,49030.0,5.0,1.0,5.0,1500.0,1300.0
11,4,masculino,27,4,4,2.0,medio_inc,1.0,,,,1.0,inst_rep_tec_inf_com,7422.0,7.0,5.0,9.0,95010.0,10.0,2.0,3.0,2000.0,2500.0
24,4,feminino,57,4,3,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,
21,4,masculino,73,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
35,2,feminino,45,1,4,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
26,2,masculino,91,1,4,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
31,4,feminino,76,1,1,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
21,4,feminino,14,4,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
35,4,feminino,34,4,1,2.0,superior,1.0,,,,1.0,geren_comercio,1420.0,1.0,5.0,9.0,48042.0,4.0,1.0,5.0,4500.0,4500.0
15,4,masculino,25,4,7,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
27,1,feminino,24,4,5,1.0,superior_inc,1.0,1.0,,,2.0,,,,,,,,,,,
15,4,masculino,43,4,3,2.0,sem_instrucao,1.0,,,,1.0,vendambulante,9520.0,9.0,5.0,9.0,48100.0,4.0,2.0,4.0,2700.0,2700.0
26,4,feminino,75,4,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
31,4,masculino,29,1,4,2.0,fundamental,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,1.0,2.0,1102.0,1.0,2.0,2.0,200.0,200.0
42,4,feminino,59,1,2,2.0,fundamental_inc,1.0,,,,1.0,trab_limp_interior_edif_esc_hotel,9112.0,9.0,1.0,1.0,48050.0,4.0,1.0,2.0,937.0,937.0
53,1,masculino,39,4,4,2.0,medio,1.0,,,,1.0,cond_onibus_bonde,8331.0,8.0,1.0,1.0,49030.0,5.0,1.0,3.0,2000.0,2000.0
14,4,masculino,21,4,5,2.0,medio,2.0,2.0,5.0,,,,,,,,,,,,,
35,1,feminino,30,1,2,2.0,superior_inc,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,1.0,48042.0,4.0,1.0,3.0,1500.0,1500.0
29,4,masculino,3,1,8,,,,,,,,,,,,,,,,,,
29,4,feminino,16,1,7,2.0,medio_inc,1.0,,,,1.0,garcom,5131.0,5.0,6.0,10.0,56011.0,6.0,2.0,5.0,,
43,4,masculino,21,1,4,2.0,medio,1.0,,,,1.0,ferramenteiro,7222.0,7.0,1.0,1.0,29002.0,2.0,1.0,4.0,1100.0,1100.0
12,1,feminino,15,1,3,1.0,sem_instrucao,2.0,2.0,1.0,,,,,,,,,,,,,
25,4,masculino,21,4,4,2.0,fundamental_inc,1.0,,,,1.0,soldador_oxicortador,7212.0,7.0,1.0,2.0,45040.0,4.0,2.0,3.0,500.0,500.0
50,1,feminino,5,4,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,
52,3,feminino,21,4,7,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
33,1,feminino,36,1,3,2.0,fundamental_inc,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,1.0,48010.0,4.0,1.0,4.0,980.0,980.0
27,1,feminino,23,4,3,2.0,superior_inc,1.0,1.0,,,2.0,,,,,,,,,,,
35,1,masculino,23,2,5,2.0,fundamental_inc,1.0,,,,1.0,trab_element_constr_edif,9313.0,9.0,5.0,9.0,41000.0,3.0,2.0,1.0,100.0,100.0
25,4,masculino,67,1,2,2.0,superior,2.0,2.0,6.0,,,,,,,,,,,,,
23,4,feminino,67,4,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
21,4,masculino,12,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
41,2,feminino,59,1,3,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
32,4,feminino,45,4,3,2.0,fundamental_inc,1.0,,,,1.0,cuid_pessoais_domic,5322.0,5.0,2.0,4.0,97000.0,11.0,2.0,3.0,500.0,500.0
31,4,masculino,37,4,3,2.0,superior,1.0,,,,1.0,marceneiro,7522.0,7.0,1.0,1.0,31000.0,2.0,1.0,3.0,2400.0,2400.0
21,4,feminino,30,1,7,2.0,fundamental_inc,1.0,,,,1.0,trab_florest_element,9215.0,9.0,5.0,9.0,2000.0,1.0,2.0,2.0,304.0,340.0
28,1,masculino,46,1,2,1.0,superior,1.0,,,,1.0,forças_armadas,210.0,10.0,3.0,7.0,84011.0,8.0,1.0,5.0,5000.0,5000.0
41,1,masculino,36,4,3,1.0,medio,1.0,,,,1.0,fotografo,3431.0,3.0,1.0,1.0,45010.0,4.0,1.0,3.0,1800.0,1800.0
43,4,feminino,13,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
17,4,feminino,69,1,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
21,4,feminino,92,1,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
22,4,feminino,32,4,4,2.0,fundamental_inc,1.0,,,,1.0,trab_florest_element,9215.0,9.0,5.0,9.0,2000.0,1.0,2.0,2.0,80.0,80.0
26,4,feminino,12,4,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
21,4,feminino,33,4,4,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
21,4,feminino,8,4,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
16,1,masculino,24,4,4,2.0,medio,1.0,,,,1.0,vend_domiciliar,5243.0,5.0,5.0,9.0,48071.0,4.0,2.0,5.0,600.0,600.0
33,2,masculino,40,4,3,2.0,fundamental_inc,1.0,,,,1.0,comerciante_loja,5221.0,5.0,4.0,8.0,48050.0,4.0,1.0,3.0,5000.0,5000.0
17,1,feminino,18,4,5,1.0,medio_inc,1.0,,,,1.0,carregador,9333.0,9.0,1.0,1.0,32009.0,2.0,1.0,3.0,998.0,998.0
26,4,feminino,77,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
41,4,feminino,56,4,3,2.0,sem_instrucao,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,97000.0,11.0,2.0,2.0,500.0,500.0
43,2,masculino,64,1,1,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
42,4,masculino,50,1,3,2.0,fundamental_inc,1.0,,,,1.0,op_maq_polidora_metal,8122.0,8.0,1.0,1.0,25002.0,2.0,1.0,3.0,2000.0,2000.0
13,4,feminino,38,4,4,1.0,superior_inc,1.0,,,,1.0,profis_nivmedio_enferm,3221.0,3.0,3.0,6.0,86001.0,9.0,2.0,2.0,937.0,937.0
13,4,masculino,15,4,2,1.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
29,4,feminino,57,1,2,2.0,sem_instrucao,2.0,2.0,6.0,,,,,,,,,,,,,
21,4,masculino,4,4,3,,,,,,,,,,,,,,,,,,
11,4,feminino,15,4,6,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
41,1,feminino,70,1,3,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
24,4,feminino,76,4,5,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
50,4,masculino,40,4,3,2.0,medio,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,1102.0,1.0,2.0,4.0,2500.0,2500.0
52,1,feminino,40,1,5,2.0,superior,1.0,,,,1.0,dirig_adm,1219.0,1.0,1.0,1.0,64000.0,7.0,1.0,3.0,3000.0,3000.0
17,4,feminino,16,4,4,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,
16,2,masculino,32,4,3,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,
15,4,masculino,40,1,4,2.0,fundamental_inc,1.0,,,,1.0,lustrador,7132.0,7.0,5.0,9.0,45020.0,4.0,2.0,3.0,800.0,500.0
31,4,masculino,2,4,4,,,,,,,,,,,,,,,,,,
35,2,feminino,57,1,3,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
25,4,masculino,32,4,3,2.0,medio,1.0,,,,1.0,dirig_comercio,1221.0,1.0,1.0,1.0,15020.0,2.0,1.0,5.0,1000.0,1300.0
27,4,feminino,49,4,3,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
41,4,feminino,8,1,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,
29,4,masculino,73,4,3,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
24,2,masculino,69,2,7,2.0,fundamental_inc,1.0,,,,1.0,pintor_empap,7131.0,7.0,5.0,9.0,41000.0,3.0,2.0,2.0,2000.0,2000.0
52,4,feminino,21,1,4,2.0,medio,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,1.0,48071.0,4.0,1.0,3.0,1200.0,1200.0
25,2,masculino,31,4,4,2.0,superior,1.0,,,,1.0,outros_profis_direito,2619.0,2.0,3.0,6.0,84016.0,8.0,1.0,2.0,3500.0,3500.0
21,4,masculino,1,4,4,,,,,,,,,,,,,,,,,,
25,4,masculino,15,1,7,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
41,4,feminino,58,4,2,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
23,4,masculino,21,1,4,1.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
22,4,masculino,46,4,3,2.0,fundamental,1.0,,,,1.0,criador_gado,6121.0,6.0,5.0,9.0,1201.0,1.0,2.0,1.0,250.0,0.0
29,1,masculino,83,4,3,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
31,2,feminino,32,4,5,2.0,fundamental,1.0,1.0,,,2.0,,,,,,,,,,,
33,2,masculino,12,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
31,3,masculino,67,1,3,2.0,fundamental_inc,1.0,,,,1.0,carpinteiro,7115.0,7.0,5.0,9.0,43000.0,3.0,2.0,3.0,2000.0,1000.0
13,4,masculino,26,4,4,2.0,medio_inc,2.0,2.0,1.0,,,,,,,,,,,,,
42,4,feminino,12,1,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
28,2,masculino,32,4,5,2.0,medio,1.0,,,,1.0,eletric_obra,7411.0,7.0,1.0,1.0,42000.0,3.0,1.0,3.0,1200.0,1200.0
22,4,feminino,12,4,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
33,4,feminino,27,2,4,2.0,medio,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,3.0,97000.0,11.0,1.0,4.0,1200.0,1200.0
29,4,masculino,14,4,3,1.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
33,1,feminino,52,1,3,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
25,4,masculino,32,2,3,1.0,medio,1.0,,,2.0,1.0,outros_trab_inf_cliente,4229.0,4.0,3.0,6.0,86001.0,9.0,1.0,5.0,1150.0,1150.0
17,4,masculino,1,4,6,,,,,,,,,,,,,,,,,,
41,4,feminino,6,1,5,1.0,sem_instrucao,,,,,,,,,,,,,,,,
26,4,masculino,0,4,4,,,,,,,,,,,,,,,,,,
14,1,masculino,18,4,5,2.0,medio_inc,2.0,2.0,3.0,,,,,,,,,,,,,
14,4,feminino,11,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
41,4,masculino,44,1,3,2.0,fundamental_inc,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,41000.0,3.0,1.0,3.0,1500.0,1500.0
33,1,feminino,15,4,6,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
21,4,feminino,3,4,3,,,,,,,,,,,,,,,,,,
35,4,masculino,40,1,2,2.0,superior,1.0,,,,1.0,chefe_cozinha,3434.0,3.0,5.0,9.0,56011.0,6.0,1.0,5.0,1500.0,1500.0
21,4,masculino,18,2,10,2.0,fundamental_inc,1.0,,,,1.0,trab_element_pecuaria,9212.0,9.0,1.0,2.0,1201.0,1.0,2.0,1.0,160.0,160.0
31,4,masculino,37,4,4,2.0,fundamental_inc,1.0,,,,1.0,trab_element_pecuaria,9212.0,9.0,1.0,2.0,1201.0,1.0,2.0,2.0,600.0,600.0
41,4,feminino,9,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
42,4,feminino,37,1,4,2.0,fundamental_inc,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,3.0,97000.0,11.0,1.0,3.0,937.0,937.0
35,4,masculino,98,4,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
21,4,masculino,19,4,3,2.0,medio,1.0,,,,1.0,vend_quiosque,5211.0,5.0,1.0,2.0,48100.0,4.0,2.0,1.0,200.0,200.0
15,4,feminino,42,4,2,1.0,superior_inc,2.0,2.0,2.0,,,,,,,,,,,,,
27,4,masculino,19,2,3,1.0,fundamental,2.0,2.0,6.0,,,,,,,,,,,,,
24,1,feminino,18,1,5,2.0,medio,2.0,2.0,2.0,,,,,,,,,,,,,
50,4,masculino,28,1,4,1.0,superior_inc,2.0,2.0,2.0,,,,,,,,,,,,,
22,1,masculino,24,4,7,1.0,medio,1.0,,,,1.0,cuid_crianca,5311.0,5.0,1.0,2.0,93020.0,10.0,2.0,2.0,350.0,350.0
41,4,feminino,25,4,3,2.0,superior,1.0,1.0,,,2.0,,,,,,,,,,,
42,4,feminino,41,1,3,2.0,superior,1.0,,,1.0,1.0,prof_ensino_medio,2330.0,2.0,3.0,7.0,85013.0,9.0,1.0,3.0,2800.0,2800.0
35,4,masculino,52,1,3,2.0,medio,1.0,,,,1.0,vend_domiciliar,5243.0,5.0,5.0,9.0,45030.0,4.0,2.0,3.0,4000.0,4000.0
25,4,masculino,15,4,4,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,
11,1,feminino,5,4,5,1.0,sem_instrucao,,,,,,,,,,,,,,,,
51,2,feminino,37,4,5,2.0,fundamental_inc,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,3.0,97000.0,11.0,1.0,3.0,930.0,940.0
31,4,feminino,45,1,3,2.0,fundamental_inc,1.0,,,,1.0,alfaiate,7531.0,7.0,1.0,2.0,14001.0,2.0,2.0,3.0,1300.0,0.0
22,1,feminino,35,4,4,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,
32,2,masculino,23,1,4,1.0,superior_inc,1.0,,,,1.0,forcas_armadas_oficial,110.0,10.0,3.0,7.0,84014.0,8.0,1.0,5.0,1600.0,1600.0
33,2,masculino,63,4,5,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
11,4,feminino,21,4,3,2.0,fundamental,1.0,,,,1.0,agricultor,6111.0,6.0,1.0,2.0,1113.0,1.0,2.0,3.0,1200.0,1200.0
27,4,masculino,75,4,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
29,4,masculino,19,4,2,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,
15,4,masculino,65,4,8,2.0,fundamental,2.0,2.0,6.0,,,,,,,,,,,,,
21,4,feminino,49,4,2,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
22,4,feminino,4,1,6,,,,,,,,,,,,,,,,,,
15,1,feminino,44,1,2,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
15,4,feminino,2,4,7,,,,,,,,,,,,,,,,,,
24,4,feminino,39,1,4,2.0,fundamental,2.0,2.0,6.0,,,,,,,,,,,,,
23,4,masculino,9,4,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,
35,4,masculino,10,1,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
33,1,feminino,84,1,5,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
